filename,labels,text,clarity_score
audio_654.wav,2.0," It was a fine morning, me and my friend went to the market to buy some things. The market was very crowded. There were many people selling vegetables, fruit and vegetables, etc. There were green vegetables and fruits present which were very attractive to my eyes and my stomachs started giving sound. I am so hungry I have to buy and go. But it was so crowded. I could hear the people walking here and there buying so many things. Those my shopkeepers were shouting tomato, cucumber, radish, cabbage etc. The morning from the morning to evening.",0.74
audio_743.wav,2.5," My favorite hobby is cricket. I like every move. I like to play cricket with my friends and with my friends only. I use to play cricket in my childhood days when it is about standard, up to standard only. Nowadays I didnt want it to be brown to play cricket because all my friends are very busy with their academics and all other teams. And I enjoy very much to play because it has very ups and downs in the cricket and very happiness and sadness with my friends and all other things. Is it a dream? Is the good play? We use that and ball and the cricket and all other things. Mainly we use ball of bat and ball. And we enjoy to practice cricket very honestly. And we learn the cricket by watching the cricket only. I like the cricket very most.",0.74
audio_950.wav,2.0, My school background looks nice with the large area containing two football posters The corner of the ground will be placed to play practice cricket and players are probably waiting for the ground to watch to support the teammates. Our school playgrounds are condensed and separate for the children to play the games. These are the activities are done in the game.,0.74
audio_77.wav,2.5," All right. A crowded market is where lots of women and young men go to exchange groups and services. Its a lot of people in the market. The farmers themselves, the staff, some selfreshable groups, some selfnonreshable groups, some selfsplotting groups, and other stuff. So, in the market, its always rowdy and youll be hearing stuff about the value of things here, the value of that here. What do you want to buy? You get to spend money. You want to do more money to your own money.",0.74
audio_916.wav,2.0," The question is describing the best day of my life. Till now I dont have any best life in my life. And Im just waiting to have best life in my life. So I strongly believe in things happening around myself. If anything is good, its happening around me. I just believe something day is better fun, better is then. And describing the best day of your life is one of the best day. And trying to hope to see some other days comparing to previous and now.",0.74
audio_1028.wav,2.0," My favorite place to visit, Karla, its so beautiful with greenery and board traveling. And there are many famous places like Wainaud, some more like the full of greenery and nature, peaceful mind. There were many foods they prepared with coconut and the duration was so good. And like I like to travel more like Karlas and Himalayas and much more like places to enjoy myself to take my time to myself to around explore by me.",0.74
audio_727.wav,2.0," Today, when I was in market, I have seen so much crowd in the market. Many people ceiling so many vegetables, fruits and many more things like fishes and other important household things and some are the customers among that crowd that are buying all these stalls. All the sounds are so creepy that it disturbs my peace. The crowd actually is very much irritating because of all the boys around the market. And whole day it is the same from morning to evening. The rush is increasing. Time by time. And it is creating very much rush and the crowd is just disgusting. The moment you take some action.",0.74
audio_146.wav,2.0," Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. I I Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it. Im not going to be able to do it Im not going to be able to do it. to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you, to you,",0.74
audio_642.wav,2.0, I go in a life to build a life to my parents which they deserve to live. That they are not living or which they have to sacrifice for me.,0.74
audio_1313.wav,2.0," My school playground is very big. Its very huge. There are trees at the boundaries. All the trees cover the edges of the playground. And there were children approximately at to who play daily in the playground. I heard birds chirping, water falling from the water cooler. And the wind touches the leaves of the tree. And the tree leaves genses them. The birds plays with the tree leaves. They make their nest on the tree. The school children playing cricket. And on the other side, some children playing football. Football is a popular game between children nowadays. It can be seen playing by the children in maximum playgrounds of the school.",0.74
audio_1208.wav,2.0," bullish nd by the product and sellers describing that product in the marketer. And buyers will communicate with the sellers how much the price is and how much the price will be changed according to the sellers and buyers. Now second, we move to the second question that is what sounds can you hear in the market? I can hear sounds in the market that is nice. KGI. I am a KGI.",0.74
audio_640.wav,2.0," Yeah, my goal to become like a softwaing engineer and we faced many challenges to achieve this. Like we faced up and down and we have to be very constant during that path. And my goal was like softwaing engineer so Im learning that technical skills and like that rounds, aptitude, etc. There will be very sweetness of...",0.74
audio_778.wav,2.5," Okay, my favorite of these my watching movies I can it is my favorite of one of the thing. I can enjoy lot in my hobby in seeing lot of movies like different type of industries there is no action or comedy scientific movies they can different type of movies are presented. We can see the different different topics in movies they can present their own feelings. They can see the everything you can imagine the more imagine anything what they want to see in the in their team they can express in the movies. So I like my movies. They got one of them a favorite of these watching movies. It is so pleasant Im watching the movies is my favorite thing.",0.74
audio_1025.wav,2.0," I would like to go the Sachi for the Sachis Tup is a very famous place in the MP and there a local food will be a good, a very best food like a Pao Aji in the latest it is like a sandwich and a Maima sandwich is the famous food of the Sachi and this is made by a Samrat Ashok they are the powerful emperor of the India he becomes its empire becomes over all the Indian out of the India he will be established our empire through defeat the many kings and he after that he made us two called us Sachis Tup for Buddhas it is established in the Sachi",0.74
audio_939.wav,2.5," Yeah, my playground is very like and I am in part spent in basketball at the age of and I am played basketball for my school and I got the second prize run. We got the second run up in the school and also we hear the most the best sound we hear in playground is come on we can do it and the final game we are short of in goals but the encouragement from the students is very harmful and we got results as a hernerob.",0.74
audio_1216.wav,2.5," There is a playcrown, a large playcrown. There is a playing very, so many games like cricket, volleyball, tennis, Cocoa. I am interested in playing cricket because it is a very interesting game. There are, they are connecting a tournament in that tournament I participate in that game. Some fights are there. I am playing a role of allrounder, batting and bowling. I am winning in semifinals, so I want to play final in that game. The event is connected by the organizer.",0.74
audio_934.wav,2.0, The best day of my life is a trip with my friends and it was wonderful and the moments are very impact on my mind and the things of every visible and memorable to me and every second and every moment. When we started the journey from my native to the target place that was too good and it was in the bike so the things are going good and we are very disturbed and we are enjoying the views and the places and the places people are at work and that place peoples native and their culture and we are seeing third and we are enjoying each and everything at the moment when we are enjoying ourselves and the views are too good and we are just enjoying the brilliant views and culture.,0.74
audio_904.wav,2.5, The best day of my life is event Monali with my friends and the rupees of days and the best day of my life is when we went to Gautam Pass and we had a lot and so its for all of you that to visit the place of Gautam Pass where you can experience many many many the joyfulness and excitement of the city the mountains the days and the cool and the loneliness have made my its special actually and I feel I feel chill there while when I think about the day which was passing and we had a lot as much as possible I reference all to visit the place where Gautam Pass in the place.,0.74
audio_1102.wav,2.5," My favorite place is Tirupathi. I use it to travel in trying to reach the Tirupathi from my boarding point. And the journey is very awesome and also enjoyed a lot in the journey. On local foot of Tirupathi, I like Kovar here and one thing special about Tirupathi is the Hundi of Tirupathi temple. I think the budget will be high in Tirupathi only. There is a lot of time in Tirupathi. The season means there is no particular time or special time to visit the temple.",0.74
audio_1150.wav,3.0, Mago in life is of the ability to contribute to improve my status in society and be a good citizen to a lovely country,0.74
audio_765.wav,3.0," Makiwaratobi is watching football. I like watching football a lot because it gives me the thrill and passion. I enjoy football, football, football and life. Theres not like I dont do to watch my team play. I go to the stadium every weekend when football season is on. I virtually live from football. I come with for my team some winter. I cant true my friend. My friend is losing team. I mainly practice football. I play football with my friends. I play football a lot. Its my favorite of the, and I cant do it football. And the morning when I give my son, or daughter, is virtually going to play football. Football is life. I enjoy doing it. I enjoy truly people. Football is such a beautiful game.",0.74
audio_1117.wav,3.0, My goal is to work hard and stay in the East Coast because this is because it is important it has been a childhood dream and to achieve this goal I have to break gate exam with good percentage and what makes me to stay focused is my parents they really work hard for me to succeed in my life and they want me to see I show my goal and I really want to be a part of this so I work with higher authorities on many major projects,0.74
audio_685.wav,3.0," A multiplace is an exceptionally bursting spot where individuals go to purchase things of their needs. Its a focal point of fascination for the two purchases and vendors. There are no other places in the zone having so much of lively business as the market. I generally locate a major group there. There are a few shops all enhanced perfectly. The normal shops look more allowing representatives come here from distant locations, approaches or shell their items. The market is constantly shwamed with drugs, horses, junkies, camels, etc. They come start with all the production of the season, for example cotton, grain, oil seeds, vegetables.",0.74
audio_1329.wav,3.0," I can describe my goal in life, or I can say I hope to build on my skills and gain more responsibilities within this company. And I am eager to learn from experience team members and eventually take on leadership rules. I am eager to learn from experience team members and eventually take on leadership rules. I am eager to learn from experience team members and eventually take on leadership rules. I am eager to learn from experience team members and eventually take on leadership rules. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership. I am eager to learn from experience team members and eventually take on leadership.",0.74
audio_236.wav,3.0, My favorite hobby is just playing the video game and playing cricket. I use the phone to play the video game. I have enough to play the cricket because of the four years I am simply the endless continuous playing the FIFA. I do shoot two other games like PUBG and I also get a bit more playing cricket. But normally I really play the FIFA in my phone. I play with my friends and near my friends. I love to play our day.,0.74
audio_90.wav,3.0," A situation in which there is a lot of competition between companies that are trying to sell similar products or services. Surveying in a crowded market that includes bigger price is not easy, it is not a crowded market, it is not good. It is not easy to buy the products in the crowded market and it is not easy for",0.74
audio_903.wav,3.0, I think the last Sunday is the best day of my life because I played a very important cricket match on that day which is very important to decide my place in my college team. So I think the day is my best day of my best day and the day I ate runs for balls which were crucial runs and decided runs for my team to win the game and took vks in towards the vks where crucial players of the opponent team and I got the man of the match of the game. So I think the game is my best game of my life and the day is my best day.,0.74
audio_905.wav,3.0," The best study of my life was when I graduate from college. If I had not experienced it that day, my life would be different because I would not have achieved such a challenge and improve important milestone. What makes that todays special is the sense of accomplishment and price. Right, I felt walking across the stage to receive my diploma. When I think about that day, I feel incredibly happy and grateful for the hard work and support got me there. And my college days are very beautiful and enjoyable. It was more, it was more excited, excited, it was more exciting and fully beautiful.",0.74
audio_736.wav,3.0," A marketplace is a very busy place where people go to buy articles on their needs. It is a centre of attraction for both the people and whenever I visit a market I find the hawkers shouting loudly to sell their goods. They try to attract the people by several names. Generally they sing songs in the price of their goods. They freeze hot competition because they are several hawkers selling the same article. As the prices of the items are not fixed, the hawkers are as well as the buyers go to do bar game. I watch these people who feel greatly satisfied of the purchasing the things at the minimum price from the hawkers. And they dont...",0.74
audio_886.wav,3.0," The happiest day of life is different for everyone and can be anything small to be. In my case it was the day when I scored the highest in my class. The happiest day of my life was full of joy and fun. Everyone was praising me. My friends and my family were proud of me for doing something that no one believed I could achieve. The day my test results were out, my life filled with joy. I was doing poorly in my studies, scoring average most. However, my father taught me to never be work. So I kept studying, trying to improve and finally got what I am before. The moment my teacher announced that I scored the highest most in my class, everyone applauded. applauded.",0.74
audio_773.wav,3.0," My favorite hobby is playing basketball. I enjoy playing by myself with people in the park and sometimes playing with my son. Ive always had a... Oh, okay, I said. Ive always enjoyed playing. I used to be my school basketball team. I was a captain in my team and I did very well and Ive carried on ever since. And this is something that Ill always do for the rest of my life until I come out to eat anymore.",0.74
audio_43.wav,3.5," Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to the bathroom. Im going to go to ... Im going to go to ... Im im dying to let you take me out. I cant control... ... and then I I feel vários.гу. No, I cant. Im dying to let you down. Haha. Hush. Har an in theварd tree. These are llamas. Were going to an extends the Superior Trial. This is their third and fifth row of records. And were going for another halves row. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Hes really busting. Im . He font, Gll Yours online. Will Do Do Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Ah... Leave me情... Thank you. Good night Im sorry. Listen to me... Im sorry. Thank you. Bbintegrare",0.74
audio_278.wav,3.0," The best day of my life was several years ago when I went to the beach with all my family. And one afternoon we had a barbecue in the cabin and it was really fun because we got to chair and to dance and to eat together and we had so much fun. And my life will be different because that helped me to appreciate the small details in life that makes the life great. And that day makes it special because it was one of the days, last days of my dad that was alive. And when I think of it, I reminisce the days that he was with us.",0.74
audio_948.wav,3.0," My screen prebounce looks like a huge one. Its in the shapes of a rectangular where a basketball court is present and a guacabatic court as well inside. There are particular activities which is going to play in every period like football or cricket by every class or every section in the schools. In the school prebounce we hear the sounds of children playing cricket and teachers are talking about their experience what they are going to taught in the different classes. As well as we are going to hear the sounds of the streets and the food market which is placed near our school. In the school prebounce we are really going to enjoy our food, our love, our...",0.74
audio_869.wav,3.0," I was very busy when I got the first rank in the 10th class. It made me very joyful. If it has not experienced the life of my age, it is different. It may be joined by Paul Technic, but when I got this first rank, my father joined me in intermediate and made me join in engineering. It was a very great day. When I got the first rank in the 10th class, I was celebrated with my friends, families and relatives. It is the best day of my life, which makes me more joyful and happy.",0.74
audio_1223.wav,3.0," Market place is an expansionally bustling spot where individual go to purchase things out their needs. So people are selling different things in the market and buying the market. So mainly people come to purchase some items regarding or related to home. So maybe vegetables or home items. So mainly people come to purchase on their needs. So market contents, few shops and market sounds. Many people sounds. Market will run morning to SO",0.74
audio_1038.wav,3.0," My favorite place to visit is beaches. Its a place, where you can take a look. There, the doors that we downloaded the year before, it seeks both adventure and",0.74
audio_686.wav,3.5," Peoples hills, different types of fruits, vegetables and different types of household essential in the market. They are available at the roadside so it will be heavy traffic. So due to this heavy traffic the market is very crowded, very much crowded, filled with very much crowd. In the morning it will be very busy and very rush to buy and sell the fruits and vegetables in the market. And in the afternoon it will be nice, it will be rushed in a rest position and in the evening again it will be rush, there will be rush in the market and we can hear traffic, vehicle sounds in the market.",0.74
audio_346.wav,3.0," In my life, the first day is my enjoying the day with my seniors. We are our classmates, made arrangements for enjoying that moment for the seniors to enjoy their fable day. That time we feel that we are gathering together and make an enjoyable moment. I think that was the most important day and makes the day special. I felt whether we are enjoying or this enjoyment is for our seniors, but it surely makes me feel that this day is for us. Next I feel that if that does not happen, I did not have a fable day, but that day makes me feel that I am also have a fable day moment. Then I felt that day will be a special day.",0.74
audio_988.wav,3.5," Okay, so I want to describe the seed of a scoop playground. First of foremost, I will tell you that this scoop playground looks like a lost grid field. Okay, it is a synthetic field. I would like to place my kids can actually have fun playing without getting themselves injured. And there are so many games that they have participated. Games particularly have a good game like a bottle. They are equally have games where they have rights, bicycles, their puzzle games, their",0.74
audio_653.wav,3.0," The people are selling vegetables and fruits in the market and the people are buying there and the necessary things in the market. I can hear the sounds like crowd of people shouting and murmuring in the market. The crowded market scene changes throughout the day, promoting to evening by distributing the vegetables and fruits to the people they come to the market to buy. So these market scene changes throughout the day by sending each and everything to the people.",0.74
audio_809.wav,3.0," Gardening is my hope that many people enjoy. One of the best things about gardening is the chance to connect with nature and watch plants grow. You can grow flowers, vegetables, herbs, adding beauty and refreshments to our surroundings. For gardening, you typically need to do the gardening gloves and various kinds of seeds. This tool helps you prepare the soil, plants, grow seeds and take care of your plants as they grow. Harding can be enjoyed both on your own, giving you a time to relax and unwind with others creating an opportunity for socializing and sharing gardening tips.",0.74
audio_1043.wav,3.0," My favorite place to visit is Tirupati. So it has most wild traveling to this place. There are many places to see that it mostly consists about the beautiful nature and in this place many countries and many religions are combined there. The most food I like in these places that food which is given in the temple. In the rainy season, if this place was most beautiful because in the rainy season most of the plants will grow and the nature looks like very beautiful.",0.74
audio_542.wav,3.0," Hmm. A favorite place to visit is Amal. To these to the mall, I first I take a bus. Which drop me. Which drop me at the location where from where the mall is kms away. Then I have to reach to the mall from the location where the bus dropped me. I took an auto. Then I reach to the mall and I see where more. And I see a lot of people are approaching towards the mall to chill.",0.74
audio_1106.wav,3.5," My favorite place is to visit Maka and Madhina. I am leaving currently in Ananda Poo. If we want to go to my favorite place to visit Maka and Madhina, it will take approximately hours and minutes by if we are driving in a car. The Maka and Madhina is located at the hija region of Saudi Arabia. The place of Maka and Madhina will give a very pleasant peace of the mind where the water will be a pure and the dates of Maka and Madhina which we will eat was very very sweet without sugarless and also sugar. And here the water will be a pure and the place give a present mind and relaxation mind to others. So I want to visit this place. It gives a",0.74
audio_643.wav,3.0," My goal is to become an proficient electrical engineer because electrical engineering can involve in a bridge train like automobile industry for EVs in computer industry, for software, software, hardware, hardware industry. We can enter into anything and its very tough to complete electrical engineering and those subjects are very tough like electromagnetic theory and some machines all power adapt to all these subjects are very tough to complete and its very challenging and here we have at first I have to load this train to complete",0.74
audio_1333.wav,3.5," So the greatest goal that I have right now is to be able to be a successful programmer because being a programmer is already in my profession, in my profession, I am a program student. Although I know that once I graduated, there will be a lot of challenges, especially there already a lot of competitions and another application right now since information, courses are already increasing. But it will not make me discouraged instead, it will motivate me to study more so that I can be a work full applicant.",0.74
audio_1239.wav,3.5," How we survive, we should present this with interest yet, much satisfaction and amusement. It is a kind of recreation, shelter from the searching, being the sun, and also get food from it. There are many kinds of hobbies, and we select one of them as for our will and mindset. Some have a hobby of collecting poststall, some collecting interesting book of stories, some pet birds, but my hobby is gardening. I am much interested in gardening since my childhood. I like to see the green, bellberry grass, different color flowers and beautiful plants. So I have selected a piece of plant in my house and planted different kind of flowers. I have planted red rows, yellow and black rows plants and have arranged them one after another.",0.74
audio_1264.wav,3.0, For me my favorite place to visit is Hyderabad because Hyderabad is a capital town for the Telangana which was consists of forts of Nizam which was built by Nizam and it has a large and in large and small buildings it was built by kicker and She was building now of time and I wish to visit that place.,0.74
audio_854.wav,3.0, Hi everyone and you are to tell about the best day of my life. The best day of my life is the best experience I had in my daily life. My daily life is different from the best day of my life. The best day of my life is that the people around me may speak to me and enjoy with them and make more memories in the future. This makes my day special because to spend time with others or with family or anyone. So I feel about thinking that they are in my daily routine is that very happy and that is emotionless.,0.74
audio_681.wav,3.5," So hello everyone, I am going to speak on the topic like I am in the market and I am a shop keeper and I am describing the whole market. This market is very crowded and in the morning the crowd is very less and as the day keep on rising, as the sun keep on rising, so as the crowd. And since when the sun sets, as the sun sets, the market is also there are different kind of neck noises in this market like the sound of vehicles on glaring, the sound of ambulance, police vehicles. There are many shopkeepers who are just shouting and selling their products.",0.74
audio_711.wav,3.0, In the cloud market we can see the sellers are selling their vegetables or something the products we have and the buying means we are the buyers of the market. So we can buy three various products from the seller and we can hear some sounds of selling the products to the customers and they are to be shouted at as possible larger to cover the crowd so that they have to take her business for good position and the cloud market is in sale throughout the day from the morning to evening all the customers are going to visit and go its all depend upon the market space and the people who are buying other customers and sellers are the sellers.,0.74
audio_5.wav,3.0," The people are there in the market to purchase the products in the market and then to get the required things and they sell their product in the market. The people are keen to purchase the things they required and the sound from there is very noisy and which leads us to the last interest on the market. Means a lot of people are used to be there and the crowd should be more and more. And then the cow, the scene in the area makes us to feel happy to see those people and then the cow is always being like, are getting nature to purchase the things they require which is what I saw in the cow and the thing is here is.",0.74
audio_446.wav,3.0," My school background is very large in size. It has some grass on it and some area has not big grass. The sound I hear is about boys playing and girls are also playing. In this ground everybody plays some football, cricket, tennis, badminton, covered D and XEcta. At the edges of the ground there are stairs where we are made to see, sit and watch the game. Everybody is playing with the games and enjoying their life and forget about others.",0.74
audio_827.wav,3.5, Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry. Im sorry.,0.74
audio_67.wav,3.0," In the crowded market there are a lot of people selling fruits and fresh vegetables, a lot of grains and the sounds on the market are especially shoutout, shouting a lot of money and conversations between clients and also in the morning is usually the most crowded in the evenings the pace of the market is a little bit reduced so the market is a little bit reduced so the market is a little bit reduced so the market is a little bit reduced",0.74
audio_776.wav,3.0," Meet you in the big desk, sir. Yeah. Youre right. Okay, Im the department. Okay, Im Skull Chopper. Im a solace cushion. Then I just think about myself. Or should I say my hobby is that Im a really likes person both excited. Both excited outside. Im a cool person in my own right. And that is enough since my wife also creates a great environment only. I cant tell from the beginning, but Ive noticed a shift in myself. And its extremely cool. So I accept it. I choose to be happy no matter what. I like to, I like not to rely on people for happiness. So Im quite content with my own company. I choose to write so that I could express myself. And one day.",0.74
audio_93.wav,3.0, This market is very popular in the city. You can find fresh vegetables and fruits and also you can find traditional foods in here. It is quite crowded in the afternoon times because people are having lunch in here and also you can see some ladies who are shopping their grocery from this market. In the union times you can find that markets quiet because all the sellers are tidying up their products and then theyre heading to home.,0.74
audio_677.wav,3.5, Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it. Im going to do it.,0.74
audio_1226.wav,3.0," How I describe a crowded market is that there are many people that are in the market in a certain industry that people are interested in, wherein people wanted to buy and people want to sell in within the industry that really takes their interest. What are the people that are buying and selling the market is according to their preferences that they want to buy so that it is in demand for them. The sound that we can hear in the market is that where people are trying to negotiate to each other and also where people are trying to engage and collaborate each to each one another. The market scene changed throughout from morning to evening is that people are more productive in the morning than in the evening.",0.74
audio_1136.wav,3.5," My goal is to become an independent girl. I want to be independent because in my home it is very difficult to be independent girl because they will say you are girl. Dont be you should not go out. You are a girl. You shouldnt talk to the boys. You are a girl. You should be in your limits. They always say that to overcome this disadvantage in my home, I want to be independent. If I were independent girl, I can be able to face my family. I can go out, go out whenever I need. I dont want to depend on others like my father. He was with me. So I dont want to depend on them on future. I want to be independent. For that I have to face many problems. Not only in the society. Now its better to know every girl is choosing to be an independent girl.",0.74
audio_536.wav,3.0," My favorite place visited recently is Pondicherry. Pondicherry is the place and the two, the beach rock beach. Thats my favorite. I visited for the first time to the beach. It is a beauty in simplicity. This is an art, the phrase of wonderful Pondicherry. It has a clean environment. Swain Pond trees clean water sun is the sand. There is much beauty in the beach. I loved it so much and the food is also very good. I want to visit it one more time. I love the beaches and its very clean. Its magical and beautiful in the winter season. I think it will be more better.",0.74
audio_1247.wav,3.0," So, my favourite place to visit is Tisawarya ji Mandir. In Rajasthan, we could travel to the Sathya Savaayati Mandir through railway stations. I usually take a train from Indore railway station, Madhya Bazaar. The train takes around to hours to reach the destination. From the railway station, we can take bus or exam to reach the temple. The temple looks very fabulous. And you can visit the temple during the Sikrishpajanmasthi. So that you can experience a wonderful goodness of the temple.",0.74
audio_61.wav,3.0," Question number one is what are the people selling and buying in a market? The people are buying vegetables or fruits and so on and the people buying those vegetables from the vendors. What sounds can you hear in the market? Like selling the person who is selling and the person who is buying, that sounds are hearing in the market especially. How does the crowded market seem to change throughout the day from morning to evening? From morning the crowd are very high due to the freshness of vegetables and fruits or something. So the people are mostly coming to the morning because the vegetables are very fresh. But in the evenings the vegetables and fruits are getting into the wet. So that the people will come in morning times only.",0.74
audio_336.wav,3.0," The best day of my life was the day I got a visa to a bird. Today I got a bookie set to school in the UK and I was looking for the best place to study and I was already frustrated with my country. The situation of my country was already depressing and I had applied quite a few times before and I was rejected. So the best day of my life was the day that I got a visa, my passport stamped that I was relocating to the UK. I got here to the UK and I remember the flight I could not, I was excited to fly to the flights and I was so excited by the time I landed in the airport. It was a great day and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I was able to fly to the UK and I",0.74
audio_661.wav,3.0," I am going to tell you about this scene of a crowded market. The crowded market is full of people and selling and buying, give vegetables or etcetera. In the market you can find vegetables, the people do the both conditions selling and buying. The vegetables may be cost a low or high, but the sounds which they say that these are the vegetables, these are the vegetables that you are available. These are the sounds which can be here in the market and those sounds are even audible in the road also. The crowded market scene changes day by day from the morning to evening. In one day morning to evening the crowd changes and the scenes, the fighting, the bargaining, those all the things that will be changed.",0.74
audio_788.wav,3.0," is smoothing effects. Besides this I also have obvious such as reading comic books, painting, writing narrative stories and maintaining a scrapbook. These activities make me happy and enhance my hidden qualities. Writing and reading boosts my imagination. Along with these activities, I participate in gardening in my dessert time. Because I love to plant new and colorful moreover, I like dancing and singing. These are the activities I often do whenever I find time. After completing my studies and homework, I participate in singing and dancing competitions as well. Because I like to sing and dance. My teachers and parents always appreciate and encourage me to pursue my hobbies. Every human being on the earth is unique, not only in terms of appearance.",0.74
audio_1212.wav,3.0," The play count of my school was very vast. It consisted of a basketball court, a football ground, a volleyball ground, a table tennis card. The ground was very vast and it consisted of a room where all the equipments related to the sports were there. The ground was expanded around half a nicker.",0.74
audio_813.wav,3.0," The most, the my hobby is listening music. I enjoyed a lot during a listening music. I used my mobile for listening. I dont use anything further. Listening music. I have lots of songs in my mobile using the Spotify and my geo app for listening music. I didnt expect other people to enter while I enjoying my music. I enjoy my own company during listening. I enjoy listening music. I enjoy listening music. I enjoy listening music. I enjoy listening music.",0.74
audio_1118.wav,3.5," The goal of my life is to become a software developer because I would like to do something for my country to make me proud and my parents as well. By building a software I will able to make the future generation to be able to use and will be able to use this thing so that they are helpful to them. The challenges I would face to achieve this goal is to learn a lot of things like new technology and new technologies and gaining lots of knowledge and experience about what is current situation happening, what is new technologies come my motivation to stay focused is my parents who are going to encourage me and my cousins who give me motivation for",0.74
audio_678.wav,3.0," Its a crowded market, people selling vegetables, fruits, and one side theres lines of clothes and theres even cars at the end of the market. I can hear sounds of people yelling for people to come and buy their products. I can hear the customers hooding. There is back and forth conversation between the hot gloves of the sellers, the buyers and sellers. As the day progresses, theres less and less of people, people are migrating back home. The sellers who sold their products, closing down, packing up and leaving as a day.",0.74
